ID,item_cnt_month
41380,0.16701216
41381,0.14342424
41382,0.13735197
41383,0.13735197
41384,0.604957
41385,0.3453027
41386,0.25488162
41387,3.4588816
41388,5.198026
41389,2.2004771
41390,0.96137446
41391,0.39950278
41392,1.7921691
41393,0.2404392
41394,0.507864
41395,0.6194289
41396,0.588279
41397,0.39199
41398,0.13132966
41399,0.130005
41400,1.1738396
41401,2.3884158
41402,0.130005
41403,0.14316401
41404,0.3748501
41405,0.51963985
41406,0.38017195
41407,0.130005
41408,0.19402546
41409,1.3014293
41410,1.9171181
41411,1.7743499
41412,0.130005
41413,0.130005
41414,0.130005
41415,1.1179959
41416,0.37173253
41417,2.7809572
41418,0.9733122
41419,0.16406584
41420,0.54406166
41421,0.130005
41422,2.886075
41423,0.46450412
41424,1.7772377
41425,0.9701124
41426,0.4175792
41427,0.76369625
41428,0.44651413
41429,0.6754419
41430,0.20090349
41431,0.13573992
41432,0.22972977
41433,0.34491813
41434,3.8979568
41435,0.7332585
41436,0.130005
41437,0.26493952
41438,0.38355774
41439,0.41068694
41440,0.8228283
41441,1.5724773
41442,0.23293233
41443,0.130005
41444,0.25204158
41445,0.130005
41446,0.6834225
41447,0.28177726
41448,0.14342424
41449,0.41975972
41450,0.9105717
41451,1.7838633
41452,0.130005
41453,0.4120841
41454,0.7680536
41455,0.52291286
41456,1.8746786
41457,0.13626756
41458,0.130005
41459,0.16329454
41460,2.914084
41461,0.30544683
41462,0.130005
41463,0.5886525
41464,0.593528
41465,0.69098365
41466,0.2754302
41467,0.130005
41468,0.658629
41469,0.6090394
41470,0.25197577
41471,0.8473809
41472,0.72610146
41473,2.5033994
41474,1.032903
41475,1.1158397
41476,2.3062835
41477,0.87492996
41478,0.56533235
41479,0.9424338
41480,0.2229732
41481,0.37832457
41482,0.4586722
41483,0.130005
41484,0.37173253
41485,2.1066754
41486,0.27375138
41487,0.37173253
41488,0.44908926
41489,0.130005
41490,0.12992615
41491,0.42492858
41492,0.415573
41493,0.46849582
41494,0.9844061
41495,0.4650633
41496,0.130005
41497,0.130005
41498,0.130005
41499,1.0141945
41500,1.340647
41501,0.130005
41502,1.298538
41503,0.44760746
41504,0.130005
41505,0.130005
41506,0.14696401
41507,1.020746
41508,0.39114493
41509,3.0527935
41510,2.097764
41511,1.0702728
41512,0.69604117
41513,0.52140194
41514,0.32087594
41515,0.14024304
41516,1.0835228
41517,0.15206672
41518,0.20809415
41519,0.130005
41520,1.1158397
41521,3.4267604
41522,0.6265999
41523,0.71237683
41524,0.17470223
41525,1.0527163
41526,0.36050025
41527,0.658629
41528,0.130005
41529,0.7424209
41530,0.17590392
41531,0.41841117
41532,2.263064
41533,0.130005
41534,2.886075
41535,0.19768396
41536,0.658629
41537,0.2507848
41538,0.38211113
41539,0.7916795
41540,0.7169926
41541,0.29529697
41542,0.19768396
41543,0.89623225
41544,0.34352994
41545,0.48280615
41546,0.4181966
41547,0.54620993
41548,3.7505274
41549,0.130005
41550,0.32365263
41551,0.18392271
41552,1.9428923
41553,0.14801417
41554,7.3554573
41555,4.2456746
41556,0.42031187
41557,0.4801528
41558,0.22815318
41559,0.58684254
41560,1.3682466
41561,0.7855151
41562,0.41177842
41563,4.9091535
41564,1.7364872
41565,0.22972977
41566,0.19211796
41567,0.96986574
41568,5.2906775
41569,2.252541
41570,0.9844061
41571,0.12733376
41572,0.658629
41573,0.379302
41574,0.130005
41575,0.52153873
41576,0.130005
41577,0.37173253
41578,0.26637277
41579,0.4181966
41580,0.130005
41581,0.658629
41582,0.15206672
41583,0.130005
41584,0.130005
41585,0.9844061
41586,2.029471
41587,0.34352994
41588,0.5749037
41589,0.4679879
41590,0.130005
41591,0.130005
41592,0.130005
41593,1.7178836
41594,0.130005
41595,0.130005
41596,0.130005
41597,0.9844061
41598,0.130005
41599,2.349195
41600,0.130005
41601,0.2655089
41602,0.130005
41603,0.130005
41604,0.17299634
41605,0.34445834
41606,0.31169558
41607,0.32819706
41608,2.34469
41609,0.14333314
41610,1.9827385
41611,2.2228456
41612,1.482794
41613,0.29170233
41614,0.3709624
41615,0.29629245
41616,0.36563885
41617,0.130005
41618,0.130005
41619,1.1431499
41620,0.7340304
41621,0.3989002
41622,0.48539197
41623,0.130005
41624,0.43522555
41625,0.2154368
41626,0.49163094
41627,0.130005
41628,0.34782806
41629,0.16862017
41630,0.130005
41631,0.67033833
41632,0.130005
41633,0.24234918
41634,2.1066754
41635,0.2592401
41636,2.5785825
41637,1.981528
41638,3.1736102
41639,0.4341364
41640,0.50727344
41641,0.4006537
41642,0.4178298
41643,0.130005
41644,0.37173253
41645,0.130005
41646,0.16393939
41647,0.130005
41648,0.59975386
41649,0.7279267
41650,0.2105884
41651,0.130005
41652,0.964679
41653,0.130005
41654,0.130005
41655,0.6295476
41656,0.779053
41657,1.5120053
41658,0.130005
41659,0.6754419
41660,0.2760656
41661,0.2507848
41662,4.4852734
41663,0.9844062
41664,0.5388402
41665,0.6303693
41666,1.1721239
41667,0.7343758
41668,1.2810001
41669,0.21600558
41670,0.44450015
41671,1.623138
41672,0.45067546
41673,0.65984017
41674,1.24179
41675,1.0179253
41676,2.373218
41677,0.36597103
41678,2.4311595
41679,0.6887135
41680,0.46795458
41681,0.130005
41682,1.981297
41683,2.49846
41684,1.6599922
41685,3.6007843
41686,0.56695163
41687,0.486836
41688,0.55447584
41689,0.12745139
41690,1.1250219
41691,1.9110112
41692,0.67787623
41693,0.12466356
41694,1.267091
41695,0.130005
41696,0.130005
41697,0.16364633
41698,0.30759895
41699,0.5268407
41700,0.40878975
41701,1.2381647
41702,0.21462864
41703,0.130005
41704,2.5431488
41705,1.4277515
41706,2.3887749
41707,0.7210864
41708,0.80215174
41709,0.7442259
41710,0.484397
41711,0.4795544
41712,3.8506064
41713,0.6364871
41714,0.12539968
41715,1.0612158
41716,0.53384423
41717,0.11609478
41718,1.2589128
41719,0.43461192
41720,0.130005
41721,1.5482371
41722,0.16393939
41723,0.18975759
41724,0.34809357
41725,0.42977744
41726,0.19063237
41727,0.43300873
41728,0.8892532
41729,2.3529978
41730,0.15233944
41731,0.97497714
41732,0.658629
41733,0.870258
41734,0.130005
41735,0.4568637
41736,1.1337593
41737,1.4075391
41738,0.70656544
41739,0.27610278
41740,0.26480666
41741,0.3915965
41742,0.47071046
41743,0.8145793
41744,0.27749807
41745,0.4778531
41746,0.4768352
41747,0.291124
41748,0.37173253
41749,0.71653736
41750,1.7179301
41751,0.21860966
41752,0.1273699
41753,0.13208446
41754,2.1127954
41755,0.130005
41756,2.2513225
41757,0.12327715
41758,2.182254
41759,1.340647
41760,0.37173253
41761,0.13129328
41762,1.1429914
41763,0.12809375
41764,0.5968805
41765,0.130005
41766,1.9895229
41767,0.37173253
41768,0.1914494
41769,0.2971959
41770,0.130005
41771,0.6602934
41772,0.25283232
41773,0.1748574
41774,0.1948876
41775,0.37631494
41776,0.49337226
41777,4.283632
41778,3.017502
41779,3.5085719
41780,0.50998247
41781,0.658629
41782,1.5572071
41783,0.11168525
41784,0.130005
41785,2.2357535
41786,0.48380303
41787,0.13040927
41788,0.26293653
41789,0.2486974
41790,0.9844062
41791,0.7877936
41792,0.4292741
41793,0.9844061
41794,0.39245158
41795,1.0054264
41796,0.19788794
41797,2.7687583
41798,0.44149244
41799,0.68337494
41800,2.4015427
41801,1.1516066
41802,4.6721954
41803,0.5116811
41804,0.17695872
41805,0.5447073
41806,0.13735197
41807,0.10962203
41808,1.9303708
41809,0.7558765
41810,0.3790267
41811,0.48570013
41812,2.1264358
41813,2.0093346
41814,0.130005
41815,0.130005
41816,0.1249716
41817,0.130005
41818,0.9875429
41819,0.37173253
41820,0.3563506
41821,0.15206672
41822,0.45270067
41823,0.21818657
41824,0.44325107
41825,0.12903401
41826,0.3714124
41827,1.0070803
41828,0.130005
41829,0.34527165
41830,0.45275444
41831,1.340647
41832,7.1704125
41833,0.130005
41834,1.2368419
41835,0.19143651
41836,0.12717238
41837,3.967434
41838,0.9844061
41839,0.15392503
41840,0.7267027
41841,0.37173253
41842,0.130005
41843,0.11423742
41844,1.1823285
41845,0.3775201
41846,0.89668083
41847,0.17469543
41848,0.39135206
41849,0.658629
41850,0.6090394
41851,0.74552697
41852,0.658629
41853,0.37173253
41854,0.37173253
41855,0.89058906
41856,1.2986069
41857,0.130005
41858,0.7169926
41859,1.7170429
41860,0.9705997
41861,0.130005
41862,0.22859868
41863,0.16089524
41864,0.19532172
41865,0.9162858
41866,0.73775935
41867,0.84942955
41868,0.13871694
41869,1.434808
41870,0.1106956
41871,0.16883042
41872,0.24220718
41873,0.763104
41874,0.48983186
41875,0.6470436
41876,0.54018456
41877,0.130005
41878,0.130005
41879,1.175391
41880,0.21188961
41881,0.130005
41882,0.2814497
41883,0.16371259
41884,0.26326782
41885,0.6010885
41886,0.1529282
41887,0.2893163
41888,0.83475614
41889,2.391759
41890,1.7178836
41891,0.9844061
41892,0.8604209
41893,0.0
41894,0.38821772
41895,0.7065122
41896,1.1690934
41897,1.1116679
41898,0.130005
41899,0.9533004
41900,0.98764986
41901,0.43915987
41902,0.48983186
41903,5.6496263
41904,4.418983
41905,0.81638145
41906,0.130005
41907,1.138541
41908,0.2803709
41909,0.130005
41910,0.6827757
41911,0.12646285
41912,0.45973873
41913,0.66319877
41914,0.29582167
41915,0.13332358
41916,0.130005
41917,0.130005
41918,0.36415172
41919,0.42544433
41920,0.45056307
41921,0.44530484
41922,0.94193184
41923,0.130005
41924,0.8904229
41925,0.45820028
41926,0.20113263
41927,0.56004184
41928,0.20989536
41929,0.37574175
41930,0.19263522
41931,0.130005
41932,0.12203197
41933,0.64139044
41934,0.48746797
41935,0.73995334
41936,0.33668375
41937,1.2577055
41938,0.15988004
41939,0.41782704
41940,2.8850183
41941,0.23828612
41942,0.20003042
41943,0.18593305
41944,0.527383
41945,0.5268407
41946,0.42075694
41947,0.130005
41948,0.6848439
41949,0.8721619
41950,0.14645717
41951,0.7863112
41952,0.130005
41953,0.39940992
41954,0.5483138
41955,0.130005
41956,0.3702255
41957,0.90905637
41958,11.508494
41959,0.17098524
41960,0.19914632
41961,2.2532494
41962,0.94523025
41963,0.42603934
41964,0.40463603
41965,0.11308875
41966,0.130005
41967,0.2229732
41968,0.5968805
41969,0.5268407
41970,0.27375138
41971,0.130005
41972,0.17469543
41973,0.08436802
41974,0.124687396
41975,0.123550594
41976,0.12617742
41977,0.15755853
41978,0.41926396
41979,0.36914575
41980,0.48202085
41981,0.75383705
41982,2.1506326
41983,1.1140963
41984,0.12624784
41985,0.81207126
41986,0.130005
41987,0.130005
41988,0.23717588
41989,1.7178836
41990,0.16646081
41991,0.130005
41992,0.130005
41993,0.39507347
41994,0.10219753
41995,1.1743877
41996,0.30529064
41997,0.23403537
41998,0.27375138
41999,1.6071248
42000,1.140341
42001,0.130005
42002,0.27116257
42003,0.14493647
42004,0.130005
42005,5.3063664
42006,0.70643663
42007,0.130005
42008,0.37693185
42009,0.113012955
42010,0.41972178
42011,0.19567898
42012,1.099652
42013,2.5792904
42014,0.20169649
42015,0.17862314
42016,0.37517682
42017,1.730967
42018,1.6702142
42019,0.9061983
42020,0.16604742
42021,0.130005
42022,0.21315208
42023,0.20495716
42024,0.30715376
42025,0.13039798
42026,0.6119639
42027,0.130005
42028,1.67468
42029,1.3559101
42030,0.130005
42031,2.9182248
42032,1.4605691
42033,0.7584242
42034,0.63361394
42035,2.9421172
42036,1.520328
42037,0.5072619
42038,0.130005
42039,0.37173253
42040,0.44563305
42041,1.1271749
42042,0.32432523
42043,0.130005
42044,0.15206672
42045,0.32697833
42046,4.230099
42047,2.9144025
42048,0.37537414
42049,0.61788136
42050,0.6555451
42051,0.12473617
42052,0.1175999
42053,0.130005
42054,0.130005
42055,0.2948369
42056,0.80766094
42057,0.45668888
42058,0.22972977
42059,0.130005
42060,0.130005
42061,0.4909995
42062,0.130005
42063,0.3031323
42064,1.630861
42065,1.0642626
42066,0.20375966
42067,4.845433
42068,0.38026112
42069,0.47213966
42070,2.377834
42071,0.33983535
42072,0.40534705
42073,0.48793915
42074,0.12989026
42075,0.48404372
42076,0.49727848
42077,0.130005
42078,0.130005
42079,0.37173253
42080,0.38852188
42081,0.36089447
42082,0.4730491
42083,0.18697108
42084,0.6632611
42085,0.8822319
42086,0.8715393
42087,0.7298012
42088,0.22270238
42089,0.21058652
42090,0.27834183
42091,1.3004053
42092,1.2232704
42093,0.5405932
42094,1.0226805
42095,0.5610263
42096,0.16701216
42097,0.1891609
42098,0.58354235
42099,0.33335978
42100,0.32633716
42101,1.5580595
42102,0.27483332
42103,0.658629
42104,5.2441487
42105,0.130005
42106,0.17916864
42107,0.36565417
42108,0.12797129
42109,0.37173253
42110,0.1976061
42111,0.14658736
42112,0.31637028
42113,0.5648381
42114,0.2428109
42115,0.130005
42116,0.17469543
42117,0.14062479
42118,0.878058
42119,0.7066191
42120,0.37173253
42121,0.20047261
42122,0.130005
42123,1.0798609
42124,0.5926186
42125,0.8923547
42126,0.13259016
42127,0.37173253
42128,0.3803115
42129,0.15235281
42130,0.130005
42131,2.1065693
42132,1.4402318
42133,1.254231
42134,0.89999455
42135,0.12704898
42136,0.37173253
42137,0.50083077
42138,0.8876706
42139,0.5350912
42140,0.130005
42141,0.130005
42142,0.35549438
42143,0.095351115
42144,0.130005
42145,0.12106288
42146,0.130005
42147,0.53743464
42148,0.34805828
42149,2.25799
42150,0.13841179
42151,0.130005
42152,0.130005
42153,0.6558618
42154,1.5155287
42155,2.49846
42156,0.82568175
42157,0.38931832
42158,0.11974737
42159,0.4409066
42160,0.9844061
42161,0.37173253
42162,0.20131959
42163,0.16704921
42164,0.5464996
42165,0.8146374
42166,0.7680274
42167,0.33630592
42168,1.1149725
42169,0.37173253
42170,0.130005
42171,0.22363323
42172,0.1312874
42173,0.37173253
42174,0.17469543
42175,0.130005
42176,1.7640915
42177,0.130005
42178,0.75779
42179,0.2751739
42180,1.4265032
42181,0.1980784
42182,0.43360662
42183,0.83749074
42184,0.8709807
42185,0.658629
42186,0.357319
42187,0.36037436
42188,1.2546992
42189,0.130005
42190,0.48743996
42191,0.12282323
42192,0.53659517
42193,0.17923447
42194,0.130005
42195,0.14189443
42196,0.130005
42197,0.6189605
42198,0.2731698
42199,0.20870075
42200,0.130005
42201,0.5268407
42202,0.41584206
42203,0.3774755
42204,0.130005
42205,0.25523105
42206,0.16990125
42207,0.12157649
42208,0.3962042
42209,0.17696306
42210,0.4266075
42211,0.5538918
42212,0.7214789
42213,0.20608622
42214,0.3795818
42215,0.14437306
42216,0.11934449
42217,1.2445087
42218,0.15956925
42219,0.81457824
42220,0.3103547
42221,0.4236866
42222,0.19546527
42223,0.6757287
42224,0.37551218
42225,0.150928
42226,0.130005
42227,0.33221346
42228,0.12763417
42229,0.12491004
42230,0.130005
42231,0.8916086
42232,0.130005
42233,0.12802276
42234,0.130005
42235,0.13346472
42236,0.17469543
42237,0.37173253
42238,0.4181966
42239,0.4181966
42240,0.130005
42241,0.130005
42242,0.7795924
42243,0.46416193
42244,0.130005
42245,0.33630082
42246,0.130005
42247,0.2229732
42248,0.37173253
42249,0.22972977
42250,0.130005
42251,0.5582132
42252,0.47626865
42253,0.26933277
42254,0.37173253
42255,0.37173253
42256,0.40875694
42257,0.130005
42258,0.3765577
42259,0.37173253
42260,0.73126775
42261,0.40113878
42262,0.5501614
42263,0.37247437
42264,0.46625316
42265,0.298837
42266,0.130005
42267,0.130005
42268,0.5968805
42269,0.38527855
42270,0.24134004
42271,0.43407267
42272,0.33356336
42273,0.22972977
42274,0.35188898
42275,1.2815635
42276,0.35563916
42277,0.4962709
42278,0.50156134
42279,0.15906774
42280,0.6847554
42281,0.37543458
42282,1.9123833
42283,0.22972977
42284,0.14762582
42285,0.20263594
42286,0.80659294
42287,0.3623107
42288,0.32199872
42289,0.05161026
42290,0.32637727
42291,0.21484774
42292,0.7853405
42293,0.23923396
42294,0.130005
42295,0.1243913
42296,0.2723071
42297,3.2450147
42298,1.1966136
42299,0.22972977
42300,0.13014443
42301,0.10976522
42302,0.20503086
42303,0.3775201
42304,0.14877075
42305,0.37173253
42306,0.39483786
42307,0.130005
42308,0.5206746
42309,0.94019634
42310,0.2118457
42311,0.42912197
42312,0.130005
42313,0.130005
42314,0.130005
42315,0.130005
42316,0.17469543
42317,0.48105824
42318,0.2261804
42319,0.25361085
42320,0.130005
42321,0.130005
42322,1.0198617
42323,0.21744922
42324,0.32015717
42325,0.130005
42326,0.12539461
42327,0.32819706
42328,0.30111334
42329,0.27328715
42330,0.2532459
42331,2.1066754
42332,0.14678583
42333,0.15206672
42334,0.27375138
42335,0.22972976
42336,1.2542956
42337,0.130005
42338,0.17469543
42339,0.29408997
42340,0.130005
42341,0.130005
42342,0.130005
42343,0.6139615
42344,0.25900638
42345,0.13735197
42346,0.130005
42347,0.2544341
42348,0.3505851
42349,0.22717856
42350,0.54991525
42351,1.4780185
42352,0.84149
42353,0.12385204
42354,0.1255751
42355,1.1930518
42356,0.44760746
42357,0.270773
42358,0.12720054
42359,0.13088435
42360,0.37127674
42361,0.130005
42362,0.37173253
42363,0.658629
42364,0.130005
42365,0.44511962
42366,0.24220717
42367,0.36415368
42368,0.262784
42369,0.14366238
42370,0.37173253
42371,0.130005
42372,0.130005
42373,0.130005
42374,1.3523328
42375,0.22972977
42376,0.130005
42377,0.130005
42378,0.35831663
42379,0.11997774
42380,0.37173253
42381,0.130005
42382,0.92197424
42383,0.54982376
42384,1.0196567
42385,0.130005
42386,0.130005
42387,0.90418524
42388,0.15334389
42389,0.15092155
42390,0.13871694
42391,0.14426579
42392,0.130005
42393,0.14342424
42394,0.27375138
42395,0.17469543
42396,0.130005
42397,0.130005
42398,0.12906055
42399,0.130005
42400,0.130005
42401,0.1289891
42402,0.17469543
42403,0.130005
42404,4.305565
42405,0.130005
42406,0.130005
42407,0.130005
42408,0.130005
42409,0.3530404
42410,0.22393674
42411,0.130005
42412,0.130005
42413,1.9683099
42414,0.4181966
42415,0.17469543
42416,0.3735581
42417,0.130005
42418,2.3794737
42419,0.12906055
42420,0.13573992
42421,1.2420564
42422,0.121899486
42423,0.24055457
42424,0.13838823
42425,0.130005
42426,3.9757974
42427,0.8307053
42428,0.1361875
42429,0.130005
42430,0.13208409
42431,0.12791969
42432,0.130005
42433,0.16243833
42434,0.12857689
42435,0.13005635
42436,0.130005
42437,0.130005
42438,0.12207864
42439,0.130005
42440,0.130005
42441,0.130005
42442,0.130005
42443,0.26287094
42444,0.15237416
42445,0.130005
42446,0.13578208
42447,0.25622934
42448,0.130005
42449,0.12517828
42450,0.130005
42451,0.133102
42452,0.35563916
42453,1.5283735
42454,0.779053
42455,0.45330566
42456,0.71455413
42457,0.34730262
42458,0.37173253
42459,0.71511084
42460,0.11566092
42461,0.116937235
42462,0.130005
42463,0.130005
42464,1.5483422
42465,0.9491648
42466,0.16102806
42467,0.130005
42468,0.44760746
42469,0.4502378
42470,0.8345215
42471,0.22864667
42472,0.55496836
42473,0.17469543
42474,0.130005
42475,1.3042529
42476,0.130005
42477,0.982861
42478,0.1738815
42479,0.24111773
42480,0.21001944
42481,0.5045145
42482,0.14297754
42483,0.9844061
42484,0.13039798
42485,0.130005
42486,0.130005
42487,0.46080267
42488,0.7599609
42489,0.22972977
42490,0.12931028
42491,0.11908806
42492,0.37173253
42493,0.64133096
42494,0.1743832
42495,0.19368394
42496,0.130005
42497,0.4181966
42498,0.21922635
42499,0.10440697
42500,0.3838026
42501,0.37173253
42502,1.0127261
42503,0.2744949
42504,0.43335205
42505,0.50940704
42506,0.9701124
42507,0.37173253
42508,0.130005
42509,0.45863053
42510,0.12704898
42511,0.130005
42512,0.43298578
42513,0.130005
42514,0.37236238
42515,0.256699
42516,0.37745875
42517,0.130005
42518,0.130005
42519,0.130005
42520,0.17469543
42521,0.49602872
42522,0.130005
42523,0.13034101
42524,0.293061
42525,0.130005
42526,0.8970513
42527,0.130005
42528,0.130005
42529,0.18750484
42530,0.130005
42531,0.130005
42532,0.22972977
42533,0.113250166
42534,0.21803865
42535,0.37173253
42536,1.340647
42537,0.68796057
42538,0.2441148
42539,0.23765072
42540,0.1267277
42541,0.11230742
42542,0.12771659
42543,0.4815654
42544,0.37169832
42545,0.130005
42546,1.7892768
42547,0.49108553
42548,0.130005
42549,0.38704437
42550,0.130005
42551,0.130005
42552,0.27375138
42553,0.130005
42554,1.0721285
42555,0.130005
42556,0.2229732
42557,0.130005
42558,0.130005
42559,0.130005
42560,0.21413189
42561,0.16209498
42562,0.47330433
42563,0.130005
42564,0.13340534
42565,0.15743026
42566,0.14609788
42567,0.32899374
42568,0.130005
42569,0.22972977
42570,0.130005
42571,0.20345415
42572,0.6349199
42573,0.15132637
42574,0.17483984
42575,0.27375138
42576,0.130005
42577,0.130005
42578,0.43879104
42579,0.5524955
42580,0.7465196
42581,0.12806804
42582,0.5640445
42583,0.130005
42584,0.49774015
42585,0.6653128
42586,0.21433651
42587,0.49046862
42588,0.46751404
42589,0.7909727
42590,0.2785734
42591,2.188158
42592,0.32410184
42593,0.6233948
42594,0.130005
42595,0.130005
42596,0.17906442
42597,0.58112955
42598,0.61091083
42599,0.86878526
42600,0.87471855
42601,0.48374563
42602,0.28931916
42603,0.130005
42604,2.036616
42605,0.92321616
42606,0.18156868
42607,0.17188075
42608,0.15564446
42609,0.14024304
42610,0.130005
42611,0.130005
42612,0.38373414
42613,0.19598658
42614,0.19707271
42615,0.130005
42616,0.130005
42617,0.33867404
42618,0.42925948
42619,0.6568586
42620,0.4064347
42621,0.12680596
42622,0.14459701
42623,0.6192895
42624,0.32535338
42625,0.204998
42626,0.19151442
42627,0.29978514
42628,0.31601706
42629,0.684465
42630,0.3366563
42631,0.38024345
42632,0.13871694
42633,0.15206672
42634,0.30377147
42635,0.130005
42636,0.18696414
42637,0.47665876
42638,0.1284187
42639,0.130005
42640,0.2509868
42641,0.6947076
42642,0.130005
42643,0.16467088
42644,0.130005
42645,0.130005
42646,0.09842108
42647,0.130005
42648,0.20154391
42649,1.1025705
42650,0.13379197
42651,0.22972977
42652,0.36138827
42653,0.17469543
42654,0.13208409
42655,0.130005
42656,0.66661775
42657,0.62489384
42658,0.1320841
42659,0.3702494
42660,0.49510658
42661,0.7760202
42662,0.130005
42663,0.130005
42664,0.130005
42665,0.21175566
42666,0.33389276
42667,0.14701828
42668,0.13362084
42669,0.18057175
42670,0.37173253
42671,2.4475188
42672,0.08553521
42673,0.5968805
42674,1.1997304
42675,0.38938242
42676,0.4815654
42677,0.25033712
42678,0.1927543
42679,0.53994894
42680,0.5514074
42681,0.090388745
42682,0.37173253
42683,0.130005
42684,0.5968805
42685,0.658629
42686,0.39897186
42687,0.18012461
42688,0.21093383
42689,0.68521816
42690,0.130005
42691,0.77787966
42692,0.30287278
42693,0.13039798
42694,0.17469543
42695,0.44809
42696,0.22972977
42697,0.13735197
42698,0.4181966
42699,0.22972977
42700,0.37173253
42701,0.17469543
42702,0.12966137
42703,0.17315513
42704,0.12190045
42705,0.2570948
42706,0.23920664
42707,0.6077899
42708,0.16178234
42709,0.66169715
42710,0.25218064
42711,1.032903
42712,0.8513955
42713,0.36309138
42714,0.13735197
42715,0.13726188
42716,0.130005
42717,0.18545645
42718,0.130005
42719,0.37876225
42720,0.12466012
42721,0.43943906
42722,0.49610937
42723,0.15081331
42724,1.1209538
42725,0.1442432
42726,0.130005
42727,0.123415984
42728,0.728778
42729,0.130005
42730,0.66868883
42731,0.45342177
42732,0.25459188
42733,0.5485533
42734,0.12993124
42735,0.82793397
42736,0.13826354
42737,1.0726078
42738,0.34752983
42739,0.130005
42740,0.14575191
42741,1.4488437
42742,0.66799504
42743,0.15906774
42744,0.54123497
42745,0.659447
42746,0.3690205
42747,0.130005
42748,0.43518412
42749,1.0763204
42750,0.7468848
42751,0.22972976
42752,0.18619002
42753,0.6154806
42754,0.37655818
42755,0.130005
42756,0.22000438
42757,0.22972977
42758,0.5202948
42759,0.130005
42760,0.130005
42761,0.130005
42762,0.130005
42763,0.130005
42764,1.1332123
42765,0.3774079
42766,0.130005
42767,0.114427485
42768,0.35522434
42769,0.130005
42770,0.130005
42771,0.21112785
42772,0.1629415
42773,0.35948625
42774,0.2507848
42775,0.130005
42776,0.14481707
42777,0.130005
42778,0.29623497
42779,0.6544072
42780,0.47130543
42781,0.16879055
42782,0.130005
42783,0.12492697
42784,0.39149123
42785,0.18426512
42786,0.690743
42787,0.7070126
42788,1.4007175
42789,0.2751739
42790,0.9844061
42791,0.81595325
42792,0.130005
42793,0.37203586
42794,0.130005
42795,1.687012
42796,0.130005
42797,0.130005
42798,0.13062319
42799,0.23474507
42800,0.1560511
42801,0.130005
42802,0.20186207
42803,0.21561256
42804,0.2229732
42805,0.6409365
42806,0.5475329
42807,0.18165572
42808,0.1315444
42809,0.15814117
42810,0.8099074
42811,0.15708739
42812,0.2229732
42813,0.3228482
42814,0.779053
42815,0.20815733
42816,0.25973207
42817,0.14426579
42818,0.16280699
42819,0.15206672
42820,0.14013885
42821,0.130005
42822,0.1262544
42823,0.3258826
42824,0.43168977
42825,0.22689378
42826,2.1120088
42827,0.66703683
42828,0.9956927
42829,0.24022824
42830,0.13273375
42831,0.21804251
42832,0.44210982
42833,0.130005
42834,0.1323745
42835,0.104911104
42836,0.11797913
42837,0.1932024
42838,0.51122785
42839,0.16923867
42840,0.23122486
42841,0.26550037
42842,0.12764925
42843,0.130005
42844,0.24701399
42845,0.47489464
42846,0.25970584
42847,0.130005
42848,0.3706006
42849,0.4782033
42850,0.153239
42851,0.1356438
42852,0.4679879
42853,0.41615865
42854,0.27375138
42855,0.38908452
42856,0.3617176
42857,0.37173253
42858,0.25464195
42859,0.34019306
42860,0.37507322
42861,0.130005
42862,0.15206672
42863,0.130005
42864,0.14342424
42865,0.658629
42866,0.39808285
42867,1.2942584
42868,0.70822406
42869,0.11664668
42870,0.32762954
42871,0.22670995
42872,0.130005
42873,0.21235585
42874,0.26003993
42875,0.5763939
42876,0.28387675
42877,0.16037154
42878,0.19768396
42879,0.13850781
42880,0.22972977
42881,0.130005
42882,0.130005
42883,0.37173253
42884,0.373397
42885,0.13884318
42886,0.22499761
42887,0.2494565
42888,0.123849206
42889,0.12541729
42890,0.12397284
42891,0.20069093
42892,0.13471097
42893,0.18580669
42894,0.1479217
42895,0.37173253
42896,0.7011908
42897,0.26617855
42898,0.13538846
42899,0.14068954
42900,0.20931327
42901,0.4447032
42902,0.63561314
42903,0.130005
42904,0.130005
42905,0.130005
42906,0.5513066
42907,0.891902
42908,0.428329
42909,0.15708739
42910,0.130005
42911,0.130005
42912,0.17725924
42913,0.6201829
42914,0.13735197
42915,0.20649739
42916,0.16720212
42917,0.16886382
42918,0.16264409
42919,0.13871694
42920,0.13475472
42921,0.46996588
42922,0.9307306
42923,1.1952894
42924,0.7022678
42925,0.1643408
42926,0.6195626
42927,0.15878497
42928,0.1374487
42929,0.5980783
42930,0.12656991
42931,0.18792962
42932,0.13512602
42933,0.48174214
42934,0.13475661
42935,0.27375138
42936,0.12826155
42937,0.5913622
42938,0.14933047
42939,0.130005
42940,0.22439225
42941,0.13379681
42942,0.0
42943,0.12532857
42944,0.130005
42945,0.13875957
42946,1.1633253
42947,0.2039133
42948,0.15214406
42949,0.24729465
42950,0.130005
42951,0.130005
42952,0.130005
42953,0.43343782
42954,0.12798114
42955,0.13141365
42956,0.130005
42957,0.130005
42958,0.130005
42959,0.90418524
42960,0.130005
42961,0.30847496
42962,0.658629
42963,0.37173253
42964,0.130005
42965,0.130005
42966,0.13842502
42967,0.130005
42968,0.22972977
42969,0.130005
42970,0.1770504
42971,0.1899535
42972,0.49404156
42973,0.1482164
42974,0.46814775
42975,0.20302585
42976,1.5603497
42977,0.91253424
